Year,Ticket,SignalID,Pattern,Direction,Source,Regime,Quality,Session,EngineName,EngineMode,DayType,Spread,Slippage,EntryTime,ExitTime,EntryPrice,ExitPrice,OriginalSL,OriginalTP1,TP2,RiskDistance,EntryRiskMoney,RiskPct,LotSize,HoldingHours,Result,PnL_Money,Total_PnL,Total_R,MAE_R,MFE_R,PartialCloseCount,PartialRealized_PnL,TP0_Closed,TP0_Lots,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,LastTrailReason,LastTrailKind,MaxLockedR,RunnerExitMode,RunnerManaged,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime,ExitRequestReason,ExitReason,Year_Gold_Return_Pct,Year_Gold_Range_Pct,Prev_24h_Return_Pct,Prev_72h_Return_Pct,Entry_Favorable_R_1h,Entry_Adverse_R_1h,Entry_Followthrough_1h,Entry_Favorable_R_4h,Entry_Adverse_R_4h,Entry_Followthrough_4h,Entry_Favorable_R_24h,Entry_Adverse_R_24h,Entry_Followthrough_24h,Entry_Favorable_R_48h,Entry_Adverse_R_48h,Entry_Followthrough_48h,Market_MFE_R_ToExit,Market_MAE_R_ToExit,Exit_Missed_R_4h,Exit_Protected_R_4h,Exit_Score_4h,Exit_Missed_R_24h,Exit_Protected_R_24h,Exit_Score_24h,Exit_Missed_R_48h,Exit_Protected_R_48h,Exit_Score_48h,EventCount,EventTypes,TopEventReason,AntiStallPartialCount,ExitRequestCount,ExitTriggerCount,HadBreakevenEvent,HadTrailingEvent,HadTrailingFailures,HadTP0Event,HadTP1Event,HadTP2Event,ReportExitComment,ReportExitType,CandidatePlugin,CandidateDecision,CandidateReason,CandidateQualityScore,CandidateATR,CandidateADX,CandidateMacroScore,RiskBasePct,RiskRequestedPct,RiskFinalPct,RiskCounterTrendReduced,RiskCounterTrendMultiplier,RiskExecutionOutcome,EntryGrade,EntryIssue,ExitGrade,ExitIssue,ManagementIssue,Verdict,SeverityScore
2021,216,2021.11.10 18:00|CrashBreakoutEntry|SHORT|552,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,CrashBreakoutEntry,MODE_NONE,DAY_TREND,12.0,0.0,2021.11.10 18:00,2021.11.11 10:39,1851.48,1860.86,1860.82,1839.33,1834.66,9.339999999999918,48.31,0.45,0.05,16.7,LOSS,-26.0,-26.0,-0.54,1.0,1.06,1,6.53,YES,0.01,3,0,3,Chandelier Trail: SL=1839.55 (ATRx3.0),chandelier,1.28,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.5,,,,-4.249189395883854,14.796209672772608,1.5365148228488767,1.9677199313470923,0.0,0.7698072805139312,0.0,1.0695931477516163,0.7698072805139312,58.14901047729902,1.0695931477516163,1.5546038543897334,40.75887392900862,1.0695931477516163,1.5556745182012954,40.742251223491095,1.0695931477516163,0.9967880085653134,0.514989293361883,0.504282655246261,49.474789915966866,0.911134903640264,0.5503211991434844,37.65567765567814,1.676659528907922,0.8297644539614634,33.10551046561319,9,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_FAIL:3|TRAIL_INTERNAL:3,EVERY_UPDATE,0,0,0,False,True,True,True,False,False,sl 1860.82,sl,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,8.88,23.3,-2.0,0.8,0.9,0.45,YES,0.5,EXECUTED,bad,countertrend_short_vs_recent_uptrend,neutral,mixed,broker_trailing_failures,bad_entry,1.7938543897216472
2021,217,2021.11.10 19:00|CrashBreakoutEntry|SHORT|553,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,CrashBreakoutEntry,MODE_NONE,DAY_TREND,9.0,0.0,2021.11.10 19:00,2021.11.10 20:39,1854.92,1842.1,1864.77,1842.11,1837.19,9.849999999999909,48.31,0.45,0.04,1.7,WIN,45.6,45.6,0.94,0.05,1.29,1,7.23,YES,0.01,1,0,1,Chandelier Trail: SL=1845.50 (ATRx3.5),chandelier,0.96,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.5,,,,-4.249189395883854,14.796209672772608,1.480893897535487,2.0452845134885393,0.6700507614213398,0.040609137055824085,94.28571428571624,1.3634517766497651,0.040609137055824085,97.10773680405013,1.3634517766497651,1.1248730964467035,54.793961648307096,1.3634517766497651,1.1258883248730984,54.77161500815691,1.3634517766497651,0.040609137055824085,0.028426395939083787,1.0832487309644845,97.44292237442949,0.028426395939083787,2.426395939086326,98.84201819685703,0.028426395939083787,2.4903553299492818,98.87142281338181,5,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,True,False,False,tp 1842.11,tp,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,8.88,23.3,-2.0,0.8,0.9,0.45,YES,0.5,EXECUTED,neutral,mixed,good,protected_against_reversal,broker_trailing_failures,acceptable_win,0.3365989847715861
2021,222,2021.11.11 11:00|CrashBreakoutEntry|SHORT|558,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,CrashBreakoutEntry,MODE_NONE,DAY_TREND,14.0,0.0,2021.11.11 11:00,2021.11.12 11:02,1861.51,1851.74,1869.02,1851.75,1848.0,7.509999999999991,26.89,0.25,0.03,24.0,WIN,25.57,25.57,0.95,0.62,1.3,1,5.24,YES,0.01,2,0,2,Chandelier Trail: SL=1858.71 (ATRx3.5),chandelier,0.37,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.5,,,,-4.249189395883854,14.796209672772608,1.9388336327389089,2.6630482746447783,0.15046604527295382,0.25033288948070725,37.54152823919884,0.8788282290279517,0.5406125166444674,61.913696060037516,1.219707057257003,0.5978695073235705,67.10622710622727,2.171770972037279,0.9454061251664337,69.67108073472895,1.4687083888149115,0.5978695073235705,0.870838881491341,0.49267643142477363,36.13281250000041,0.870838881491341,2.2463382157123717,72.06322084579237,0.870838881491341,2.2463382157123717,72.06322084579237,7,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_FAIL:2|TRAIL_INTERNAL:2,EVERY_UPDATE,0,0,0,False,True,True,True,False,False,tp 1851.75,tp,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,10.4,22.9,-2.0,0.8,0.5,0.25,YES,0.5,EXECUTED,good,decent_location,good,protected_against_reversal,broker_trailing_failures,good_trade,0.4076897470039922
2021,225,2021.12.08 08:00|CrashBreakoutEntry|SHORT|581,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,RANGING,SETUP_A,LONDON,CrashBreakoutEntry,MODE_NONE,DAY_TREND,20.0,0.0,2021.12.08 08:00,2021.12.08 13:46,1790.75,1785.78,1794.55,1785.81,1783.91,3.7999999999999545,21.56,0.2,0.05,5.8,WIN,22.42,22.42,1.04,0.66,1.29,1,2.66,YES,0.01,1,0,1,Chandelier Trail: SL=1782.99 (ATRx3.5),chandelier,2.04,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.0,3.0,3.0,,,,-4.249189395883854,14.796209672772608,0.5102212642710485,0.38063098414691365,0.6973684210526638,0.23157894736845255,75.07082152974337,1.2842105263158337,0.23157894736845255,84.7222222222209,2.9236842105263245,0.6315789473684525,82.23538119911109,4.60000000000006,0.6315789473684525,87.92756539235373,1.4263157894737204,0.6315789473684525,1.6157894736841965,0.6473684210526489,28.604651162791424,1.6157894736841965,0.6473684210526489,28.604651162791424,4.12631578947375,0.6473684210526489,13.561190738699134,5,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,True,False,False,tp 1785.81,tp,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,6.34,23.1,3.0,0.8,0.4,0.2,YES,0.5,EXECUTED,good,strong_followthrough,bad,trailing_stop_too_tight,trailing,bad_exit,0.6394736842105389
2021,228,2021.12.16 16:00|CrashBreakoutEntry|SHORT|595,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,CrashBreakoutEntry,MODE_NONE,DAY_TREND,12.0,0.0,2021.12.16 16:00,2021.12.16 16:55,1789.06,1793.59,1793.42,1783.39,1781.2,4.360000000000127,48.61,0.45,0.11,0.9,LOSS,-50.16,-50.16,-1.03,0.95,0.44,0,0.0,NO,0.0,1,0,1,Chandelier Trail: SL=1784.60 (ATRx3.0),chandelier,1.02,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.0,3.0,3.5,,,,-4.249189395883854,14.796209672772608,1.024567028699172,0.4005632570168753,0.4724770642201572,1.419724770642173,24.969696969696308,0.4724770642201572,2.2752293577981155,17.19532554257047,0.4724770642201572,5.784403669724608,7.551319648093649,0.4724770642201572,5.784403669724608,7.551319648093649,0.4724770642201572,1.0366972477063876,0.0848623853210734,1.2362385321100786,93.57638888889078,0.0848623853210734,4.745412844036571,98.2431149097821,0.0848623853210734,4.745412844036571,98.2431149097821,4,ENTRY_OPENED:1|EXIT_FILL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,False,False,False,sl 1793.42,sl,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,10.0,7.6,30.1,2.0,0.8,0.9,0.45,YES,0.5,EXECUTED,bad,poor_followthrough,good,protected_against_reversal,broker_trailing_failures,bad_entry,6.07816513761453
2021,230,2021.12.16 17:00|CrashBreakoutEntry|SHORT|596,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,CrashBreakoutEntry,MODE_NONE,DAY_TREND,17.0,0.0,2021.12.16 17:00,2021.12.16 17:16,1793.82,1798.31,1798.31,1787.98,1785.73,4.490000000000009,48.38,0.45,0.1,0.3,LOSS,-45.2,-45.2,-0.93,0.98,0.11,0,0.0,NO,0.0,0,0,0,,none,0.0,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,,3.0,3.0,3.5,,,,-4.249189395883854,14.796209672772608,1.4653837021291072,0.37134388457021983,0.008908685968811478,0.9755011135857684,0.9049773755647729,0.008908685968811478,1.1492204899777443,0.7692307692300628,0.008908685968811478,4.556792873051224,0.19512195121933473,0.008908685968811478,4.556792873051224,0.19512195121933473,0.008908685968811478,0.9755011135857684,0.739420935412011,0.14922048997774418,16.79197994987647,0.7438752783964168,3.556792873051224,82.70326255826035,0.7438752783964168,3.556792873051224,82.70326255826035,2,ENTRY_OPENED:1|EXIT_FILL:1,Rubber Band Short (Death Cross),0,0,0,False,False,False,False,False,False,sl 1798.31,sl,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,10.0,8.18,32.0,2.0,0.8,0.9,0.45,YES,0.5,EXECUTED,bad,no_edge_fast_adverse_move,good,protected_against_reversal,none,bad_entry,5.079888641425385
2021,232,2021.12.22 19:00|CrashBreakoutEntry|SHORT|607,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,CrashBreakoutEntry,MODE_NONE,DAY_TREND,18.0,0.0,2021.12.22 19:00,2021.12.22 21:12,1798.33,1802.78,1802.76,1792.58,1790.36,4.430000000000064,38.54,0.36,0.08,2.2,LOSS,-35.84,-35.84,-0.93,1.0,0.16,0,0.0,NO,0.0,1,0,1,Chandelier Trail: SL=1794.93 (ATRx3.0),chandelier,0.77,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.0,3.0,3.0,,,,-4.249189395883854,14.796209672772608,0.5649243504768374,-0.0016685391383648713,0.19638826185098834,0.4176072234763228,31.985294117642727,0.19638826185098834,1.4875846501128782,11.662198391419391,0.19638826185098834,2.6410835214446675,6.921241050118499,0.19638826185098834,2.776523702031604,6.605922551251982,0.19638826185098834,0.9909706546275479,0.2550790067719787,0.4830699774266522,65.44342507645602,0.8758465011286289,1.7720090293453779,66.92242114237105,0.8758465011286289,1.7720090293453779,66.92242114237105,4,ENTRY_OPENED:1|EXIT_FILL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,False,False,False,sl 1802.76,sl,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,10.0,6.05,17.3,3.0,0.8,0.72,0.36,YES,0.5,EXECUTED,bad,no_edge_fast_adverse_move,good,protected_against_reversal,broker_trailing_failures,bad_entry,3.123227990970625
2021,234,2021.12.23 05:00|CrashBreakoutEntry|SHORT|616,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,CrashBreakoutEntry,MODE_NONE,DAY_TREND,11.0,0.0,2021.12.23 05:00,2021.12.23 16:39,1806.73,1801.06,1811.05,1801.11,1798.95,4.319999999999936,53.35,0.5,0.12,11.7,WIN,65.05,65.05,1.22,0.79,1.28,1,3.01,YES,0.01,3,0,3,Chandelier Trail: SL=1796.55 (ATRx3.5),chandelier,2.36,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.5,,,,-4.249189395883854,14.796209672772608,0.9860091781580018,0.23801861982489617,0.40509259259259855,0.023148148148127438,94.59459459459924,0.44907407407409333,0.3611111111111038,55.42857142857299,1.8125000000000098,0.9027777777778121,66.75191815856705,1.8125000000000098,0.9027777777778121,66.75191815856705,1.5740740740740868,0.7638888888888896,0.4999999999999737,2.2152777777778483,81.58567774936188,0.4999999999999737,2.2152777777778483,81.58567774936188,0.4999999999999737,2.2152777777778483,81.58567774936188,9,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_FAIL:3|TRAIL_INTERNAL:3,EVERY_UPDATE,0,0,0,False,True,True,True,False,False,tp 1801.11,tp,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,10.0,5.57,29.2,3.0,0.8,1.0,0.5,YES,0.5,EXECUTED,good,strong_followthrough,good,protected_against_reversal,broker_trailing_failures,good_trade,0.17703703703704343
2021,235,2021.12.23 09:00|CrashBreakoutEntry|SHORT|620,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,CrashBreakoutEntry,MODE_NONE,DAY_TREND,20.0,0.0,2021.12.23 09:00,2021.12.23 13:56,1805.83,1806.49,1808.88,1801.87,1800.34,3.050000000000182,26.68,0.25,0.08,4.9,LOSS,-5.52,-5.52,-0.21,0.77,0.51,0,0.0,NO,0.0,1,1,0,Chandelier Trail: SL=1806.49 (ATRx3.5),chandelier,0.0,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.5,2021.12.23 12:31,,,-4.249189395883854,14.796209672772608,1.005682835153035,0.28266314217011534,0.2327868852458997,0.4327868852459295,34.97536945812642,0.4032786885245721,0.721311475409808,35.86005830903777,2.2721311475407946,1.5737704918032445,59.079283887466545,2.2721311475407946,1.5737704918032445,59.079283887466545,0.550819672131061,0.721311475409808,2.488524590163759,1.160655737704837,31.805929919137476,2.488524590163759,1.3573770491802797,35.29411764705962,2.488524590163759,1.3573770491802797,35.29411764705962,4,ENTRY_OPENED:1|EXIT_FILL:1|TRAIL_BROKER_OK:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,False,False,False,False,sl 1806.49,sl,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,5.54,32.0,3.0,0.8,0.5,0.25,YES,0.5,EXECUTED,bad,countertrend_short_vs_recent_uptrend,neutral,mixed,none,bad_entry,1.8545901639342786
2021,236,2021.12.23 11:00|CrashBreakoutEntry|SHORT|621,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,CrashBreakoutEntry,MODE_NONE,DAY_TREND,16.0,0.0,2021.12.23 11:00,2021.12.23 15:33,1806.98,1809.88,1809.88,1803.21,1801.76,2.900000000000091,26.67,0.25,0.09,4.6,LOSS,-21.43,-21.43,-0.8,1.0,1.22,1,2.01,YES,0.01,1,0,1,Chandelier Trail: SL=1806.22 (ATRx3.5),chandelier,0.26,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.5,,,,-4.249189395883854,14.796209672772608,1.0988519123604112,0.28582369950217235,0.1758620689655086,0.36206896551721435,32.692307692308255,1.2586206896551644,0.36206896551721435,77.65957446808629,2.7862068965516116,1.2586206896551644,68.88320545609476,2.7862068965516116,1.2586206896551644,68.88320545609476,1.2586206896551644,0.9931034482757901,3.7862068965516116,0.05172413793098582,1.3477088948774947,3.7862068965516116,0.2586206896551643,6.39386189258311,3.7862068965516116,0.2586206896551643,6.39386189258311,5,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,True,False,False,sl 1809.88,sl,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,5.62,32.2,3.0,0.8,0.5,0.25,YES,0.5,EXECUTED,bad,countertrend_short_vs_recent_uptrend,bad,trailing_stop_too_tight,trailing,bad_entry_bad_exit,3.0024137931033916
2021,242,2021.12.27 16:00|PinBarEntry|LONG|626,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,16.0,0.0,2021.12.27 17:00,2021.12.28 16:07,1808.93,1813.6,1800.78,1828.61,1843.37,8.150000000000091,89.94,0.84,0.11,23.1,WIN,35.85,35.85,0.4,0.27,1.38,1,4.41,YES,0.01,8,8,0,Chandelier Trail: SL=1813.63 (ATRx3.0),chandelier,0.58,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.0,3.0,3.5,2021.12.28 16:00,,,-4.249189395883854,14.796209672772608,0.0885073239810544,0.0885073239810544,0.5570552147239157,0.0,100.0,0.5570552147239157,0.2736196319018397,67.06056129985193,1.380368098159494,0.2736196319018397,83.45697329376843,1.380368098159494,2.387730061349671,36.63301856072936,1.380368098159494,0.2736196319018397,0.27852760736195786,0.5202453987730015,65.13056835637504,0.27852760736195786,2.9607361963189707,91.40151515151517,0.27852760736195786,2.9607361963189707,91.40151515151517,19,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_OK:8|TRAIL_INTERNAL:8,EVERY_UPDATE,0,0,0,False,True,False,True,False,False,sl 1813.63,sl,PinBarEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,10.0,5.3,25.9,3.0,0.84,0.84,0.84,NO,1.0,EXECUTED,good,strong_followthrough,good,protected_against_reversal,none,good_trade,0.49018404907974694
2022,2,2022.01.05 17:00|CrashBreakoutEntry|SHORT|9,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,CrashBreakoutEntry,MODE_NONE,DAY_TREND,10.0,0.0,2022.01.05 17:00,2022.01.05 21:05,1825.86,1819.05,1830.98,1819.2,1816.64,5.120000000000118,45.0,0.45,0.08,4.1,WIN,51.02,51.02,1.13,0.17,1.28,1,3.56,YES,0.01,1,0,1,Chandelier Trail: SL=1823.05 (ATRx3.0),chandelier,0.55,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.5,,,,-0.3512451997399837,24.881598138345826,0.7434062022263568,-0.13950053338438986,1.0605468749999436,0.12304687500001847,89.6039603960377,1.0605468749999436,0.12304687500001847,89.6039603960377,7.60546874999979,0.12304687500001847,98.40788476118243,8.441406249999766,0.12304687500001847,98.56328392246269,1.4277343749999565,0.12304687500001847,2.095703124999955,0.21484375000002168,9.298393913779561,6.275390624999832,0.21484375000002168,3.310261811616418,7.111328124999807,0.21484375000002168,2.932551319648458,5,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,True,False,False,tp 1819.20,tp,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,7.7,25.3,2.0,0.8,0.9,0.45,YES,0.5,EXECUTED,good,strong_followthrough,bad,trailing_stop_too_tight,trailing,bad_exit,2.459023437499911
2022,5,2022.01.11 09:00|CrashBreakoutEntry|SHORT|14,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,LONDON,CrashBreakoutEntry,MODE_NONE,DAY_TREND,10.0,0.0,2022.01.11 09:00,2022.01.11 16:02,1808.28,1803.16,1812.19,1803.2,1801.24,3.910000000000082,25.13,0.25,0.06,7.0,WIN,28.17,28.17,1.12,0.52,1.29,1,2.72,YES,0.01,1,0,1,Chandelier Trail: SL=1800.84 (ATRx3.5),chandelier,1.9,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.5,,,,-0.3512451997399837,24.881598138345826,0.8416062465142174,0.6563491621666739,0.17391304347827352,0.37851662404091746,31.481481481483236,0.9820971867007258,0.4987212276214846,66.32124352331506,1.6598465473145456,3.828644501278699,30.242311276794027,1.6598465473145456,5.079283887467957,24.62998102466784,1.4143222506393496,0.4987212276214846,0.3503836317135779,3.8132992327364557,91.58476658476584,0.3503836317135779,5.69565217391292,94.20473773265604,0.3503836317135779,6.3887468030689245,94.80075901328232,5,ENTRY_OPENED:1|EXIT_FILL:1|TP0_PARTIAL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,True,False,False,tp 1803.20,tp,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,10.0,6.5,30.6,3.0,0.8,0.5,0.25,YES,0.5,EXECUTED,neutral,mixed,good,protected_against_reversal,broker_trailing_failures,acceptable_win,2.975805626598374
2022,8,2022.01.19 17:00|CrashBreakoutEntry|SHORT|35,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,CrashBreakoutEntry,MODE_NONE,DAY_TREND,11.0,0.0,2022.01.19 17:00,2022.01.19 17:05,1827.13,1834.09,1831.8,1821.06,1818.73,4.669999999999845,36.28,0.36,0.07,0.1,LOSS,-48.93,-48.93,-1.35,0.75,0.15,0,0.0,NO,0.0,1,0,1,Chandelier Trail: SL=1821.44 (ATRx3.5),chandelier,1.22,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.0,,,,-0.3512451997399837,24.881598138345826,0.4951829701074547,0.4935242140475603,0.13276231263386268,2.5374732334047754,4.971932638332934,0.13276231263386268,3.3554603854390503,3.8060159607128274,0.13276231263386268,4.274089935760272,3.012633624879108,0.13276231263386268,4.451820128479797,2.8958430639893313,0.13276231263386268,1.5460385438972246,0.02355460385436908,1.8650963597431103,98.7528344671213,0.02355460385436908,2.82655246252687,99.173553719009,1.2205567451820143,2.961456102783857,70.81413210445558,4,ENTRY_OPENED:1|EXIT_FILL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,False,False,False,sl 1831.80,sl,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,6.09,22.6,0.0,0.8,0.72,0.36,YES,0.5,EXECUTED,bad,no_edge_fast_adverse_move,good,protected_against_reversal,broker_trailing_failures,bad_entry,5.057708779443341
2022,10,2022.01.19 18:00|CrashBreakoutEntry|SHORT|36,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,CrashBreakoutEntry,MODE_NONE,DAY_TREND,5.0,0.0,2022.01.19 18:00,2022.01.20 03:30,1838.34,1844.08,1844.08,1830.88,1828.01,5.740000000000009,36.11,0.36,0.06,9.5,LOSS,-26.95,-26.95,-0.75,1.0,0.2,0,0.0,NO,0.0,1,0,1,Chandelier Trail: SL=1824.33 (ATRx3.5),chandelier,2.44,RUNNER_EXIT_STANDARD,False,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.5,3.5,3.0,,,,-0.3512451997399837,24.881598138345826,1.0511913135220738,1.179066210372265,0.21602787456446118,0.5069686411149961,29.87951807228872,0.21602787456446118,0.8658536585365888,19.967793880837387,0.4163763066201862,1.6689895470383518,19.966583124476752,1.733449477351882,1.6689895470383518,50.94726062467912,0.21602787456446118,1.0034843205574882,0.986062717770008,0.0,0.0,1.4163763066201862,0.6689895470383518,32.080200501254275,2.733449477351882,0.6689895470383518,19.662058371736563,4,ENTRY_OPENED:1|EXIT_FILL:1|TRAIL_BROKER_FAIL:1|TRAIL_INTERNAL:1,Rubber Band Short (Death Cross),0,0,0,False,True,True,False,False,False,sl 1844.08,sl,CrashBreakoutEntry,WINNER,WINNER_IMMEDIATE_EXECUTION,7.0,6.83,23.4,0.0,0.8,0.72,0.36,YES,0.5,EXECUTED,bad,poor_followthrough,bad,trailing_stop_too_tight,trailing,bad_entry_bad_exit,1.9771777003484707
